onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	nback_level	key_press	matched	outcome	istutorial	dropped_samples	marker_stream
43.733294	0.004000	dropped_samples	5289.699955	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
53.016754	0.004000	dropped_samples	5298.983414	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
54.079596	0.000000	started_tutorial_n_back	5300.046256	Started tutorial n-back	n/a	n/a	n/a	n/a	n/a	true	n/a	n-backMarkers
54.844933	0.004000	dropped_samples	5300.811593	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
57.723812	0.008000	dropped_samples	5303.690472	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
59.422966	0.032000	dropped_samples	5305.389627	Dropped 8 samples	n/a	n/a	n/a	n/a	n/a	n/a	8	UoHDataOffsetStream
61.286159	0.020000	dropped_samples	5307.252820	Dropped 5 samples	n/a	n/a	n/a	n/a	n/a	n/a	5	UoHDataOffsetStream
61.519701	0.008000	dropped_samples	5307.486362	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
61.561595	0.024000	dropped_samples	5307.528255	Dropped 6 samples	n/a	n/a	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream
61.708150	0.004000	dropped_samples	5307.674810	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
61.825280	0.004000	dropped_samples	5307.791941	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
63.216979	0.004000	dropped_samples	5309.183639	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
65.687577	0.008000	dropped_samples	5311.654237	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
65.785260	0.004000	dropped_samples	5311.751920	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
66.923672	0.004000	dropped_samples	5312.890333	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
67.929306	0.012000	dropped_samples	5313.895966	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
67.930679	0.096000	dropped_samples	5313.897339	Dropped 24 samples	n/a	n/a	n/a	n/a	n/a	n/a	24	UoHDataOffsetStream
67.967903	0.016000	dropped_samples	5313.934563	Dropped 4 samples	n/a	n/a	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream
68.979169	0.004000	dropped_samples	5314.945830	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
69.546259	0.008000	dropped_samples	5315.512919	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
72.504345	0.004000	dropped_samples	5318.471006	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
78.075342	0.004000	dropped_samples	5324.042003	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
78.530925	0.004000	dropped_samples	5324.497586	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
81.073723	0.004000	dropped_samples	5327.040383	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
83.232776	0.012000	dropped_samples	5329.199437	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
84.870641	0.028000	dropped_samples	5330.837301	Dropped 7 samples	n/a	n/a	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream
86.112504	0.056000	dropped_samples	5332.079164	Dropped 14 samples	n/a	n/a	n/a	n/a	n/a	n/a	14	UoHDataOffsetStream
86.552824	0.008000	dropped_samples	5332.519484	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
86.645709	0.004000	dropped_samples	5332.612370	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
86.952316	0.004000	dropped_samples	5332.918977	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
87.963156	0.004000	dropped_samples	5333.929816	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
92.279445	0.004000	dropped_samples	5338.246105	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
92.665186	0.012000	dropped_samples	5338.631847	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
93.793116	0.012000	dropped_samples	5339.759776	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
97.176955	0.004000	dropped_samples	5343.143615	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
97.736359	0.008000	dropped_samples	5343.703020	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
97.777539	0.016000	dropped_samples	5343.744199	Dropped 4 samples	n/a	n/a	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream
98.468421	0.004000	dropped_samples	5344.435082	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
104.305870	0.004000	dropped_samples	5350.272531	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
107.315206	0.024000	dropped_samples	5353.281867	Dropped 6 samples	n/a	n/a	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream
107.475844	0.024000	dropped_samples	5353.442504	Dropped 6 samples	n/a	n/a	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream
108.126167	0.032000	dropped_samples	5354.092828	Dropped 8 samples	n/a	n/a	n/a	n/a	n/a	n/a	8	UoHDataOffsetStream
108.292968	0.008000	dropped_samples	5354.259629	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
108.605012	0.036000	dropped_samples	5354.571673	Dropped 9 samples	n/a	n/a	n/a	n/a	n/a	n/a	9	UoHDataOffsetStream
109.010561	0.012000	dropped_samples	5354.977221	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
109.181012	0.008000	dropped_samples	5355.147673	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
110.521716	0.004000	dropped_samples	5356.488377	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
112.562752	0.004000	dropped_samples	5358.529413	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
112.810715	0.004000	dropped_samples	5358.777376	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
112.850801	0.012000	dropped_samples	5358.817461	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
113.566524	0.012000	dropped_samples	5359.533184	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
113.617421	0.036000	dropped_samples	5359.584082	Dropped 9 samples	n/a	n/a	n/a	n/a	n/a	n/a	9	UoHDataOffsetStream
116.425043	0.012000	dropped_samples	5362.391703	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
117.356981	0.004000	dropped_samples	5363.323642	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
117.479739	0.004000	dropped_samples	5363.446400	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
119.165148	0.012000	dropped_samples	5365.131808	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
119.395099	0.020000	dropped_samples	5365.361760	Dropped 5 samples	n/a	n/a	n/a	n/a	n/a	n/a	5	UoHDataOffsetStream
119.496492	0.016000	dropped_samples	5365.463153	Dropped 4 samples	n/a	n/a	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream
119.979734	0.004000	dropped_samples	5365.946395	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
121.079478	0.000000	1-back	5367.046138	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
121.614360	0.012000	dropped_samples	5367.581021	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
121.659461	0.028000	dropped_samples	5367.626121	Dropped 7 samples	n/a	n/a	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream
122.780245	0.000000	1-back	5368.746905	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
124.480445	0.000000	1-back	5370.447106	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
125.761043	0.004000	dropped_samples	5371.727704	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
126.181367	0.000000	1-back	5372.148028	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
127.882506	0.000000	1-back	5373.849166	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
129.583261	0.000000	1-back	5375.549922	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
131.284177	0.000000	1-back	5377.250837	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
132.411485	0.004000	dropped_samples	5378.378146	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
132.985013	0.000000	1-back	5378.951673	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
134.686430	0.000000	1-back	5380.653090	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
136.387285	0.000000	1-back	5382.353945	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
137.186827	0.004000	dropped_samples	5383.153488	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
137.284473	0.004000	dropped_samples	5383.251133	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
138.088233	0.000000	1-back	5384.054893	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
139.789796	0.000000	1-back	5385.756457	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
141.492249	0.000000	1-back	5387.458910	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
143.193856	0.000000	1-back	5389.160517	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
144.893883	0.000000	1-back	5390.860543	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
146.594372	0.000000	1-back	5392.561033	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
148.295389	0.000000	1-back	5394.262050	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
149.760120	0.004000	dropped_samples	5395.726780	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
149.997606	0.000000	1-back	5395.964266	Steps:1 KeyPress:True Matched:True	1	1	true	true	Correct	true	n/a	n-backMarkers
151.698833	0.000000	1-back	5397.665494	Steps:1 KeyPress:False Matched:True	0	1	false	true	Wrong	true	n/a	n-backMarkers
153.399786	0.000000	1-back	5399.366447	Steps:1 KeyPress:False Matched:False	1	1	false	false	Correct	true	n/a	n-backMarkers
155.101513	0.000000	1-back	5401.068174	Steps:1 KeyPress:True Matched:False	0	1	true	false	Wrong	true	n/a	n-backMarkers
156.962249	0.012000	dropped_samples	5402.928909	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
157.949812	0.004000	dropped_samples	5403.916473	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
160.492557	0.004000	dropped_samples	5406.459218	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
163.804273	0.000000	2-back	5409.770933	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
165.505745	0.000000	2-back	5411.472406	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
167.207263	0.000000	2-back	5413.173923	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
168.907980	0.000000	2-back	5414.874641	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
170.611112	0.000000	2-back	5416.577772	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
171.845137	0.004000	dropped_samples	5417.811797	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
172.312426	0.000000	2-back	5418.279086	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
173.378300	0.012000	dropped_samples	5419.344961	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
174.014081	0.000000	2-back	5419.980742	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
174.340214	0.004000	dropped_samples	5420.306875	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
175.714942	0.000000	2-back	5421.681602	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
177.416028	0.000000	2-back	5423.382689	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
177.938900	0.004000	dropped_samples	5423.905560	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
179.117297	0.000000	2-back	5425.083957	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
180.818315	0.000000	2-back	5426.784976	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
182.519294	0.000000	2-back	5428.485955	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
184.220331	0.000000	2-back	5430.186992	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
185.263903	0.004000	dropped_samples	5431.230564	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
185.921630	0.000000	2-back	5431.888291	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
186.576590	0.004000	dropped_samples	5432.543251	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
187.622814	0.000000	2-back	5433.589474	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
187.952920	0.004000	dropped_samples	5433.919581	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
189.323260	0.000000	2-back	5435.289921	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
189.340316	0.004000	dropped_samples	5435.306977	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
191.025240	0.000000	2-back	5436.991901	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
191.689102	0.004000	dropped_samples	5437.655762	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
192.726152	0.000000	2-back	5438.692813	Steps:2 KeyPress:False Matched:False	1	2	false	false	Correct	true	n/a	n-backMarkers
194.354944	0.004000	dropped_samples	5440.321604	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
194.427171	0.000000	2-back	5440.393832	Steps:2 KeyPress:False Matched:True	0	2	false	true	Wrong	true	n/a	n-backMarkers
194.428417	0.004000	dropped_samples	5440.395078	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
196.128012	0.000000	2-back	5442.094672	Steps:2 KeyPress:True Matched:False	0	2	true	false	Wrong	true	n/a	n-backMarkers
197.187982	0.004000	dropped_samples	5443.154643	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
200.307081	0.004000	dropped_samples	5446.273742	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
204.829261	0.000000	3-back	5450.795921	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
206.234850	0.004000	dropped_samples	5452.201511	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
206.529951	0.000000	3-back	5452.496611	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
207.987768	0.004000	dropped_samples	5453.954429	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
208.231216	0.000000	3-back	5454.197877	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
209.932379	0.000000	3-back	5455.899040	Steps:3 KeyPress:True Matched:False	0	3	true	false	Wrong	true	n/a	n-backMarkers
211.633897	0.000000	3-back	5457.600557	Steps:3 KeyPress:False Matched:True	0	3	false	true	Wrong	true	n/a	n-backMarkers
213.333816	0.000000	3-back	5459.300476	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
215.033874	0.000000	3-back	5461.000534	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
216.508455	0.004000	dropped_samples	5462.475116	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
216.734338	0.000000	3-back	5462.700998	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
218.435294	0.000000	3-back	5464.401954	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
219.052287	0.012000	dropped_samples	5465.018948	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
220.136369	0.000000	3-back	5466.103030	Steps:3 KeyPress:True Matched:True	1	3	true	true	Correct	true	n/a	n-backMarkers
221.837729	0.000000	3-back	5467.804390	Steps:3 KeyPress:False Matched:True	0	3	false	true	Wrong	true	n/a	n-backMarkers
223.538139	0.000000	3-back	5469.504800	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
225.240142	0.000000	3-back	5471.206803	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
226.941550	0.000000	3-back	5472.908211	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
228.643095	0.000000	3-back	5474.609755	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
229.057161	0.004000	dropped_samples	5475.023822	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
229.678810	0.008000	dropped_samples	5475.645471	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
229.732026	0.012000	dropped_samples	5475.698687	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
230.344317	0.000000	3-back	5476.310978	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
230.722428	0.004000	dropped_samples	5476.689089	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
230.795892	0.008000	dropped_samples	5476.762553	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
230.866511	0.008000	dropped_samples	5476.833171	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
231.551756	0.004000	dropped_samples	5477.518416	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
231.731972	0.024000	dropped_samples	5477.698633	Dropped 6 samples	n/a	n/a	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream
232.046091	0.000000	3-back	5478.012751	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
233.747386	0.000000	3-back	5479.714046	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
234.989798	0.024000	dropped_samples	5480.956458	Dropped 6 samples	n/a	n/a	n/a	n/a	n/a	n/a	6	UoHDataOffsetStream
235.449517	0.000000	3-back	5481.416177	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
237.150856	0.000000	3-back	5483.117517	Steps:3 KeyPress:False Matched:False	1	3	false	false	Correct	true	n/a	n-backMarkers
237.626749	0.004000	dropped_samples	5483.593410	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
237.807887	0.004000	dropped_samples	5483.774548	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
237.939450	0.004000	dropped_samples	5483.906111	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
238.564468	0.004000	dropped_samples	5484.531128	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
238.848300	0.008000	dropped_samples	5484.814961	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
241.899220	0.004000	dropped_samples	5487.865880	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
242.919586	0.008000	dropped_samples	5488.886246	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
242.956002	0.004000	dropped_samples	5488.922662	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
245.841618	0.000000	4-back	5491.808278	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
245.981159	0.004000	dropped_samples	5491.947819	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
247.542038	0.000000	4-back	5493.508699	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
249.243617	0.000000	4-back	5495.210277	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
250.945303	0.000000	4-back	5496.911964	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
252.245694	0.004000	dropped_samples	5498.212354	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
252.646213	0.000000	4-back	5498.612874	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
254.347125	0.000000	4-back	5500.313786	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
256.048156	0.000000	4-back	5502.014817	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
257.750514	0.000000	4-back	5503.717175	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
259.451037	0.000000	4-back	5505.417698	Steps:4 KeyPress:True Matched:True	1	4	true	true	Correct	true	n/a	n-backMarkers
260.380482	0.008000	dropped_samples	5506.347143	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
261.152306	0.000000	4-back	5507.118966	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
262.853544	0.000000	4-back	5508.820205	Steps:4 KeyPress:False Matched:True	0	4	false	true	Wrong	true	n/a	n-backMarkers
264.554097	0.000000	4-back	5510.520758	Steps:4 KeyPress:False Matched:False	1	4	false	false	Correct	true	n/a	n-backMarkers
266.255015	0.000000	4-back	5512.221675	Steps:4 KeyPress:True Matched:False	0	4	true	false	Wrong	true	n/a	n-backMarkers
